,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
959,728046963732717569,,,2016-05-05 02:21:37,http://twitter.com/download,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11,10,Raymond,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1.0,newfoundland,0.255971,newfoundland,0.175583,newfoundland,0.164135,2016-05-05 02:21:37,130386,1297,False,
962,727685679342333952,,,2016-05-04 02:26:00,http://twitter.com/download,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12,10,Cilantro,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1.0,border collie,0.462408,border collie,0.214556,border collie,0.0356036,2016-05-04 02:26:00,130386,699,False,
963,727644517743104000,,,2016-05-03 23:42:26,http://twitter.com/download,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13,10,,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2.0,great pyrenees,0.457164,great pyrenees,0.39171,great pyrenees,0.0945226,2016-05-03 23:42:26,130386,1929,False,doggo
964,727524757080539137,,,2016-05-03 15:46:33,http://twitter.com/download,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10,10,,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2.0,pomeranian,0.958834,pomeranian,0.0240992,pomeranian,0.00394105,2016-05-03 15:46:33,130386,1358,False,pupper
965,727314416056803329,,,2016-05-03 01:50:44,http://twitter.com/download,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11,10,,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2.0,toy poodle,0.827469,toy poodle,0.16076,toy poodle,0.00173075,2016-05-03 01:50:44,130386,826,False,pupper
967,727175381690781696,,,2016-05-02 16:38:15,http://twitter.com/download,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10,10,Karll,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2.0,flat coated retriever,0.656463,flat coated retriever,0.0847658,flat coated retriever,0.0589085,2016-05-02 16:38:15,130386,1515,False,
970,726887082820554753,,,2016-05-01 21:32:40,http://twitter.com/download,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10,10,Blitz,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1.0,soft coated wheaten terrier,0.5159189999999999,soft coated wheaten terrier,0.162655,soft coated wheaten terrier,0.125182,2016-05-01 21:32:40,130386,1662,False,
971,726828223124897792,,,2016-05-01 17:38:46,http://twitter.com/download,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,12,10,Bloop,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1.0,miniature pinscher,0.255327,miniature pinscher,0.181279,miniature pinscher,0.125185,2016-05-01 17:38:46,130386,1114,False,
973,725842289046749185,,,2016-04-29 00:21:01,http://twitter.com/download,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,12,10,Colby,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1.0,toy poodle,0.420463,toy poodle,0.13264,toy poodle,0.121523,2016-04-29 00:21:01,130386,2922,False,
974,725786712245440512,,,2016-04-28 20:40:11,http://twitter.com/download,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11,10,Lillie,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1.0,chow,0.33576100000000003,chow,0.167173,chow,0.145715,2016-04-28 20:40:11,130386,1499,False,pupper
975,725729321944506368,,,2016-04-28 16:52:08,http://twitter.com/download,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,12,10,Lola,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1.0,boxer,0.599076,boxer,0.177318,boxer,0.141461,2016-04-28 16:52:08,130386,1968,False,
977,724983749226668032,,,2016-04-26 15:29:30,http://twitter.com/download,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,12,10,Fred,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1.0,golden retriever,0.67575,golden retriever,0.0951679,golden retriever,0.0760429,2016-04-26 15:29:30,130386,1438,False,
978,724771698126512129,,,2016-04-26 01:26:53,http://twitter.com/download,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",11,10,,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2.0,german short haired pointer,0.835491,german short haired pointer,0.058788,german short haired pointer,0.0372083,2016-04-26 01:26:53,130386,710,False,doggo
980,724049859469295616,,,2016-04-24 01:38:33,http://twitter.com/download,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,10,10,Kreggory,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1.0,border collie,0.581835,border collie,0.344588,border collie,0.0435842,2016-04-24 01:38:33,130386,1953,False,
981,724046343203856385,,,2016-04-24 01:24:35,http://twitter.com/download,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,10,10,Sarge,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1.0,boxer,0.8262719999999999,boxer,0.158595,boxer,0.0118586,2016-04-24 01:24:35,130386,610,False,
983,723912936180330496,,,2016-04-23 16:34:28,http://twitter.com/download,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12,10,Sugar,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1.0,samoyed,0.991772,samoyed,0.00362638,samoyed,0.00223183,2016-04-23 16:34:28,130386,1352,False,
987,722974582966214656,,,2016-04-21 02:25:47,http://twitter.com/download,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,https://twitter.com/dog_rates/status/722974582966214656/photo/1,4,10,,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1.0,great dane,0.246762,great dane,0.126131,great dane,0.0852969,2016-04-21 02:25:47,130386,1732,False,
988,722613351520608256,,,2016-04-20 02:30:23,http://twitter.com/download,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12,10,Schnitzel,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1.0,labrador retriever,0.5309149999999999,labrador retriever,0.28823000000000004,labrador retriever,0.0448537,2016-04-20 02:30:23,130386,1805,False,
989,721503162398597120,,,2016-04-17 00:58:53,http://twitter.com/download,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11,10,Panda,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3.0,pomeranian,0.99775,pomeranian,0.001248,pomeranian,0.000775002,2016-04-17 00:58:53,130386,2087,False,
992,720775346191278080,,,2016-04-15 00:46:48,http://twitter.com/download,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10,10,Berkeley,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1.0,newfoundland,0.48997,newfoundland,0.174497,newfoundland,0.07906669999999999,2016-04-15 00:46:48,130386,746,False,
994,720389942216527872,,,2016-04-13 23:15:21,http://twitter.com/download,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11,10,Ralphé,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1.0,pembroke,0.873977,pembroke,0.0433385,pembroke,0.0191971,2016-04-13 23:15:21,130386,2784,False,
996,720059472081784833,,,2016-04-13 01:22:10,http://twitter.com/download,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9,10,Charleson,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1.0,mexican hairless,0.451852,mexican hairless,0.254884,mexican hairless,0.0948181,2016-04-13 01:22:10,130386,1251,False,
998,719991154352222208,,,2016-04-12 20:50:42,http://twitter.com/download,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10,10,,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2.0,golden retriever,0.605304,golden retriever,0.130948,golden retriever,0.0946916,2016-04-12 20:50:42,130386,1939,False,doggo
1000,719551379208073216,,,2016-04-11 15:43:12,http://twitter.com/download,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10,10,Harnold,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1.0,malamute,0.873233,malamute,0.07643539999999999,malamute,0.035745,2016-04-11 15:43:12,130386,2141,False,
1002,719339463458033665,,,2016-04-11 01:41:07,http://twitter.com/download,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10,10,Lucy,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1.0,golden retriever,0.765778,golden retriever,0.0711481,golden retriever,0.0703705,2016-04-11 01:41:07,130386,1376,False,
1003,719332531645071360,,,2016-04-11 01:13:34,http://twitter.com/download,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11,10,Pippa,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1.0,dandie dinmont,0.224415,dandie dinmont,0.204882,dandie dinmont,0.0906329,2016-04-11 01:13:34,130386,1052,False,
1004,718971898235854848,,,2016-04-10 01:20:33,http://twitter.com/download,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10,10,Sadie,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1.0,golden retriever,0.14039400000000002,golden retriever,0.118769,golden retriever,0.0754917,2016-04-10 01:20:33,130386,1213,False,
1007,718613305783398402,,,2016-04-09 01:35:37,http://twitter.com/download,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11,10,Carper,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1.0,labrador retriever,0.58458,labrador retriever,0.34065700000000004,labrador retriever,0.0319751,2016-04-09 01:35:37,130386,531,False,
1008,718540630683709445,,,2016-04-08 20:46:50,http://twitter.com/download,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10,10,,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2.0,maltese dog,0.632289,maltese dog,0.187055,maltese dog,0.044412900000000005,2016-04-08 20:46:50,130386,1118,False,
1012,718234618122661888,,,2016-04-08 00:30:51,http://twitter.com/download,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11,10,Suki,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1.0,malamute,0.370152,malamute,0.356398,malamute,0.271042,2016-04-08 00:30:51,130386,1109,False,
1015,717537687239008257,,,2016-04-06 02:21:30,http://twitter.com/download,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11,10,,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,1.0,golden retriever,0.779356,golden retriever,0.052511400000000014,golden retriever,0.0498105,2016-04-06 02:21:30,130386,2033,False,
1017,717421804990701568,,,2016-04-05 18:41:02,http://twitter.com/download,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9,10,Ebby,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2.0,miniature pinscher,0.286479,miniature pinscher,0.0841339,miniature pinscher,0.064697,2016-04-05 18:41:02,130386,932,False,
1018,717047459982213120,,,2016-04-04 17:53:31,http://twitter.com/download,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12,10,Flávio,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1.0,golden retriever,0.983548,golden retriever,0.0121854,golden retriever,0.00241203,2016-04-04 17:53:31,130386,2105,False,
1019,717009362452090881,,,2016-04-04 15:22:08,http://twitter.com/download,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10,10,Smokey,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,siberian husky,0.506154,siberian husky,0.269656,siberian husky,0.0606585,2016-04-04 15:22:08,130386,1085,False,pupper
1020,716802964044845056,,,2016-04-04 01:41:58,http://twitter.com/download,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,Link,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2.0,malinois,0.619577,malinois,0.118089,malinois,0.06650779999999999,2016-04-04 01:41:58,130386,1296,False,
1024,716439118184652801,,,2016-04-03 01:36:11,http://twitter.com/download,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,https://twitter.com/dog_rates/status/716439118184652801/photo/1,50,10,Bluebert,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1.0,siberian husky,0.396495,siberian husky,0.31705300000000003,siberian husky,0.273419,2016-04-03 01:36:11,130386,243,False,
1025,716285507865542656,,,2016-04-02 15:25:47,http://twitter.com/download,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,Stephanus,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1.0,yorkshire terrier,0.43042,yorkshire terrier,0.196769,yorkshire terrier,0.07267610000000001,2016-04-02 15:25:47,130386,1201,False,
1026,716080869887381504,,,2016-04-02 01:52:38,http://twitter.com/download,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11,10,,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1.0,golden retriever,0.638625,golden retriever,0.254717,golden retriever,0.0717317,2016-04-02 01:52:38,130386,1924,False,doggo
1027,715928423106027520,,,2016-04-01 15:46:52,http://twitter.com/download,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11,10,Bubbles,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1.0,pug,0.976685,pug,0.0196626,pug,0.00227819,2016-04-01 15:46:52,130386,973,False,
1029,715733265223708672,,,2016-04-01 02:51:22,http://twitter.com/download,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10,10,,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1.0,dandie dinmont,0.740229,dandie dinmont,0.0819151,dandie dinmont,0.0637485,2016-04-01 02:51:22,130386,1878,False,
1031,715696743237730304,,,2016-04-01 00:26:15,http://twitter.com/download,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10,10,Toby,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1.0,staffordshire bullterrier,0.427836,staffordshire bullterrier,0.221409,staffordshire bullterrier,0.132135,2016-04-01 00:26:15,130386,1428,False,
1032,715680795826982913,,,2016-03-31 23:22:53,http://twitter.com/download,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",12,10,Zeus,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1.0,golden retriever,0.990715,golden retriever,0.00222834,golden retriever,0.00119715,2016-03-31 23:22:53,130386,1789,False,
1034,715342466308784130,,,2016-03-31 00:58:29,http://twitter.com/download,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",10,10,Oscar,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1.0,west highland white terrier,0.597111,west highland white terrier,0.142993,west highland white terrier,0.136712,2016-03-31 00:58:29,130386,759,False,
1035,715220193576927233,,,2016-03-30 16:52:36,http://twitter.com/download,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,https://twitter.com/dog_rates/status/715220193576927233/photo/1,10,10,Nico,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1.0,chihuahua,0.584026,chihuahua,0.377077,chihuahua,0.017400400000000003,2016-03-30 16:52:36,130386,727,False,
1036,715200624753819648,,,2016-03-30 15:34:51,http://twitter.com/download,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12,10,Michelangelope,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1.0,chihuahua,0.956787,chihuahua,0.00838287,chihuahua,0.00834409,2016-03-30 15:34:51,130386,2081,False,
1038,714982300363173890,,,2016-03-30 01:07:18,http://twitter.com/download,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://twitter.com/dog_rates/status/714982300363173890/photo/1,9,10,Calbert,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1.0,brittany spaniel,0.944376,brittany spaniel,0.0254353,brittany spaniel,0.00996204,2016-03-30 01:07:18,130386,1143,False,
1040,714957620017307648,,,2016-03-29 23:29:14,http://twitter.com/download,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://twitter.com/dog_rates/status/714957620017307648/photo/1,10,10,Curtis,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1.0,great pyrenees,0.251516,great pyrenees,0.139346,great pyrenees,0.129005,2016-03-29 23:29:14,130386,1566,False,
1042,714606013974974464,,,2016-03-29 00:12:05,http://twitter.com/download,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://twitter.com/dog_rates/status/714606013974974464/photo/1,12,10,,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1.0,norfolk terrier,0.293007,norfolk terrier,0.256198,norfolk terrier,0.129643,2016-03-29 00:12:05,130386,1027,False,
1044,714258258790387713,,,2016-03-28 01:10:13,http://twitter.com/download,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://twitter.com/dog_rates/status/714258258790387713/photo/1,10,10,Travis,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1.0,collie,0.176758,collie,0.101834,collie,0.101294,2016-03-28 01:10:13,130386,797,False,
1045,714251586676113411,,,2016-03-28 00:43:43,http://twitter.com/download,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",8,10,Thumas,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2.0,soft coated wheaten terrier,0.751962,soft coated wheaten terrier,0.175652,soft coated wheaten terrier,0.0114524,2016-03-28 00:43:43,130386,932,False,
1046,714214115368108032,,,2016-03-27 22:14:49,http://twitter.com/download,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://twitter.com/dog_rates/status/714214115368108032/photo/1,13,10,,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1.0,pug,0.533967,pug,0.164826,pug,0.046524,2016-03-27 22:14:49,130386,972,False,
1047,714141408463036416,,,2016-03-27 17:25:54,http://twitter.com/download,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://twitter.com/dog_rates/status/714141408463036416/photo/1,10,10,,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1.0,labrador retriever,0.586951,labrador retriever,0.378812,labrador retriever,0.00360489,2016-03-27 17:25:54,130386,1545,False,
1048,713919462244790272,,,2016-03-27 02:43:58,http://twitter.com/download,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://twitter.com/dog_rates/status/713919462244790272/photo/1,12,10,Kanu,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1.0,siberian husky,0.463223,siberian husky,0.389959,siberian husky,0.0979627,2016-03-27 02:43:58,130386,856,False,
1050,713900603437621249,,,2016-03-27 01:29:02,http://twitter.com/download,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,https://twitter.com/dog_rates/status/713900603437621249/photo/1,99,10,,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1.0,golden retriever,0.371816,golden retriever,0.17741300000000002,golden retriever,0.0927252,2016-03-27 01:29:02,130386,822,False,
1051,713761197720473600,,,2016-03-26 16:15:05,http://twitter.com/download,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12,10,Piper,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1.0,brittany spaniel,0.797936,brittany spaniel,0.044718199999999986,brittany spaniel,0.0379107,2016-03-26 16:15:05,130386,1522,False,
1052,713411074226274305,,,2016-03-25 17:03:49,http://twitter.com/download,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,https://twitter.com/dog_rates/status/713411074226274305/photo/1,11,10,,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1.0,great pyrenees,0.720337,great pyrenees,0.12954200000000002,great pyrenees,0.122451,2016-03-25 17:03:49,130386,1422,False,
1053,713177543487135744,,,2016-03-25 01:35:51,http://twitter.com/download,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10,10,Lance,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1.0,whippet,0.734244,whippet,0.025948,whippet,0.0258743,2016-03-25 01:35:51,130386,3130,False,
1056,712717840512598017,,,2016-03-23 19:09:09,http://twitter.com/download,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,https://twitter.com/dog_rates/status/712717840512598017/photo/1,10,10,,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1.0,great pyrenees,0.732043,great pyrenees,0.121375,great pyrenees,0.0495237,2016-03-23 19:09:09,130386,5514,False,
1057,712668654853337088,,,2016-03-23 15:53:42,http://twitter.com/download,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10,10,Sunny,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1.0,labrador retriever,0.829058,labrador retriever,0.0386645,labrador retriever,0.0262214,2016-03-23 15:53:42,130386,1348,False,
1060,712097430750289920,,,2016-03-22 02:03:52,http://twitter.com/download,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10,10,,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1.0,labrador retriever,0.720481,labrador retriever,0.048031800000000006,labrador retriever,0.0450464,2016-03-22 02:03:52,130386,1156,False,
